event_id,ticker,name,quarter,date,direction,chg_pct,trade_amount,trade_amount_eok,amount_tag,flow_category,flow_tags,dart_tag,window_category,window_types,leading_signal,followup,has_usable_followup,needs_external_review,external_review_trigger,market_regime,source_file
006400_2021_Q3_2021-08-23_up,006400,삼성SDI,2021_Q3,2021-08-23,up,3.3678965564233554,292092535000.0,2920.92535,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,상승실패,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q3_events.jsonl
006400_2021_Q3_2021-07-27_up,006400,삼성SDI,2021_Q3,2021-07-27,up,3.120794625991108,328301766000.0,3283.01766,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q3_events.jsonl
006400_2021_Q3_2021-09-02_down,006400,삼성SDI,2021_Q3,2021-09-02,down,-4.822431747891709,387639902000.0,3876.39902,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q3_events.jsonl
006400_2021_Q3_2021-08-24_down,006400,삼성SDI,2021_Q3,2021-08-24,down,-3.508783157636053,407101493000.0,4071.01493,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,True,B,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q3_events.jsonl
006400_2021_Q3_2021-09-16_down,006400,삼성SDI,2021_Q3,2021-09-16,down,-3.333360571121957,521665504000.0,5216.65504,거래대금급증,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락유지,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q3_events.jsonl
006400_2021_Q3_2021-07-30_down,006400,삼성SDI,2021_Q3,2021-07-30,down,-3.1372837000640863,232399641000.0,2323.99641,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락후반등,True,True,B,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q3_events.jsonl
006400_2021_Q3_2021-08-17_down,006400,삼성SDI,2021_Q3,2021-08-17,down,-2.8150859703276465,314855087700.0,3148.550877,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락지속,True,True,B,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q3_events.jsonl
006400_2021_Q3_2021-09-09_down,006400,삼성SDI,2021_Q3,2021-09-09,down,-2.727314934569647,245990829000.0,2459.90829,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락지속,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q3_events.jsonl
006400_2021_Q4_2021-10-14_up,006400,삼성SDI,2021_Q4,2021-10-14,up,3.1295524187471724,214001106000.0,2140.01106,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-10-19_up,006400,삼성SDI,2021_Q4,2021-10-19,up,3.1206082715895533,168944675000.0,1689.44675,거래대금약함,외국인기관동반매수,외국인기관동반매수|개인매도,주변공시부재,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-10-15_up,006400,삼성SDI,2021_Q4,2021-10-15,up,2.890227162024539,173208916000.0,1732.08916,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-10-08_up,006400,삼성SDI,2021_Q4,2021-10-08,up,2.8484797439568776,209177980000.0,2091.7798,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,True,B,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-12-08_up,006400,삼성SDI,2021_Q4,2021-12-08,up,2.7496966050810645,188446001000.0,1884.46001,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-11-04_up,006400,삼성SDI,2021_Q4,2021-11-04,up,2.5955414901514207,230522315000.0,2305.22315,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-12-20_down,006400,삼성SDI,2021_Q4,2021-12-20,down,-3.8235532683832507,232954215920.0,2329.5421592,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락유지,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-10-05_down,006400,삼성SDI,2021_Q4,2021-10-05,down,-3.81897089757518,246247482793.0,2462.47482793,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락유지,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-10-12_down,006400,삼성SDI,2021_Q4,2021-10-12,down,-3.3528087478559176,250120276000.0,2501.20276,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락후반등,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-12-14_down,006400,삼성SDI,2021_Q4,2021-12-14,down,-3.271728707174615,200874445500.0,2008.744455,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락지속,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-11-30_down,006400,삼성SDI,2021_Q4,2021-11-30,down,-2.961964116438609,272582829227.0,2725.82829227,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기반등,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2021_Q4_2021-10-06_down,006400,삼성SDI,2021_Q4,2021-10-06,down,-2.0587554938700015,241597701000.0,2415.97701,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락후반등,True,False,,유동성/저금리 후반장,00_기업별분석\삼성SDI\삼성SDI_2021_Q4_events.jsonl
006400_2022_Q1_2022-03-31_up,006400,삼성SDI,2022_Q1,2022-03-31,up,6.238836786305368,384281762368.0,3842.81762368,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,주변공시부재,직접반응,직접 반응형|누적 배경형,있음,후속거래일부족,False,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-01-18_up,006400,삼성SDI,2022_Q1,2022-01-18,up,5.304194021288811,326069606000.0,3260.69606,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-01-12_up,006400,삼성SDI,2022_Q1,2022-01-12,up,5.103664883938008,283623193000.0,2836.23193,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-02-25_up,006400,삼성SDI,2022_Q1,2022-02-25,up,4.457214344957561,133394905000.0,1333.94905,거래대금약함,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-01-20_up,006400,삼성SDI,2022_Q1,2022-01-20,up,4.084742095991589,255255149000.0,2552.55149,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-03-30_up,006400,삼성SDI,2022_Q1,2022-03-30,up,3.5056112016734753,311427316000.0,3114.27316,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,주변공시부재,직접반응,직접 반응형|누적 배경형,있음,후속거래일부족,False,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-01-27_down,006400,삼성SDI,2022_Q1,2022-01-27,down,-6.161099968211814,364408233000.0,3644.08233,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-02-24_down,006400,삼성SDI,2022_Q1,2022-02-24,down,-6.010913711722477,200277436000.0,2002.77436,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기반등,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-01-25_down,006400,삼성SDI,2022_Q1,2022-01-25,down,-5.86505915830463,301667799000.0,3016.67799,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-03-11_down,006400,삼성SDI,2022_Q1,2022-03-11,down,-4.373818415158404,293877882000.0,2938.77882,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락후반등,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-03-04_down,006400,삼성SDI,2022_Q1,2022-03-04,down,-4.1742747665665,173241188000.0,1732.41188,거래대금약함,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q1_2022-02-11_down,006400,삼성SDI,2022_Q1,2022-02-11,down,-3.8663074053662982,200915086000.0,2009.15086,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기반등,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q1_events.jsonl
006400_2022_Q2_2022-05-13_up,006400,삼성SDI,2022_Q2,2022-05-13,up,4.432660719266024,144558491000.0,1445.58491,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-06-16_up,006400,삼성SDI,2022_Q2,2022-06-16,up,3.977335378746405,179292784000.0,1792.92784,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,누적배경,누적 배경형,있음,단기되돌림,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-04-13_up,006400,삼성SDI,2022_Q2,2022-04-13,up,3.812696715536501,215262721000.0,2152.62721,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-04-14_up,006400,삼성SDI,2022_Q2,2022-04-14,up,3.505900006820828,325198509000.0,3251.98509,거래대금급증,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-06-27_up,006400,삼성SDI,2022_Q2,2022-06-27,up,3.4544299754117214,146301753000.0,1463.01753,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,누적배경,누적 배경형,있음,상승실패,True,True,A,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-06-24_up,006400,삼성SDI,2022_Q2,2022-06-24,up,3.1895811614643943,144074447000.0,1440.74447,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,누적배경,누적 배경형,있음,상승지속,True,True,A,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-06-30_down,006400,삼성SDI,2022_Q2,2022-06-30,down,-6.6666308274557,248496695000.0,2484.96695,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,주변공시부재,직접반응,직접 반응형|누적 배경형,있음,후속거래일부족,False,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-06-22_down,006400,삼성SDI,2022_Q2,2022-06-22,down,-6.118863012182008,177124314000.0,1771.24314,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-06-07_down,006400,삼성SDI,2022_Q2,2022-06-07,down,-5.799640619025648,268695738000.0,2686.95738,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-05-24_down,006400,삼성SDI,2022_Q2,2022-05-24,down,-4.2553440467812065,187558235000.0,1875.58235,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-05-09_down,006400,삼성SDI,2022_Q2,2022-05-09,down,-4.213964437484174,140467811000.0,1404.67811,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q2_2022-05-12_down,006400,삼성SDI,2022_Q2,2022-05-12,down,-3.4247186294829035,180579486412.0,1805.79486412,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락후반등,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q2_events.jsonl
006400_2022_Q3_2022-07-05_up,006400,삼성SDI,2022_Q3,2022-07-05,up,5.928864127253286,108566345000.0,1085.66345,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기되돌림,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-09-13_up,006400,삼성SDI,2022_Q3,2022-09-13,up,5.429075876478229,197084718000.0,1970.84718,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,주변공시부재,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-09-20_up,006400,삼성SDI,2022_Q3,2022-09-20,up,4.276172108619547,256245226000.0,2562.45226,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,주변공시부재,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-07-28_up,006400,삼성SDI,2022_Q3,2022-07-28,up,3.9568873979961117,147103031000.0,1471.03031,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-07-07_up,006400,삼성SDI,2022_Q3,2022-07-07,up,3.6397256655350096,113485771000.0,1134.85771,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-08-31_up,006400,삼성SDI,2022_Q3,2022-08-31,up,3.4600914326510246,153085811580.0,1530.8581158,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-09-28_down,006400,삼성SDI,2022_Q3,2022-09-28,down,-3.9182727443569765,160770851480.0,1607.7085148,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,주변공시부재,직접반응,직접 반응형|누적 배경형,있음,후속거래일부족,False,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-09-01_down,006400,삼성SDI,2022_Q3,2022-09-01,down,-3.8460290266986163,133297569640.0,1332.9756964,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-07-01_down,006400,삼성SDI,2022_Q3,2022-07-01,down,-3.7594677879215554,175607024000.0,1756.07024,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락후반등,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-09-30_down,006400,삼성SDI,2022_Q3,2022-09-30,down,-3.5334541228443817,167903776000.0,1679.03776,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,주변공시부재,직접반응,직접 반응형|선반영형|누적 배경형,있음,후속거래일부족,False,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-09-23_down,006400,삼성SDI,2022_Q3,2022-09-23,down,-3.0205696228225887,137579677000.0,1375.79677,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,주변공시부재,누적배경,누적 배경형,있음,하락지속,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q3_2022-08-22_down,006400,삼성SDI,2022_Q3,2022-08-22,down,-2.9126903586858433,85982021000.0,859.82021,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,누적배경,누적 배경형,있음,하락지속,True,True,A,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q3_events.jsonl
006400_2022_Q4_2022-10-27_up,006400,삼성SDI,2022_Q4,2022-10-27,up,7.385580977813988,556981913000.0,5569.81913,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-10-21_up,006400,삼성SDI,2022_Q4,2022-10-21,up,6.451573744905925,455273415000.0,4552.73415,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-12-14_up,006400,삼성SDI,2022_Q4,2022-12-14,up,3.7325382276598873,146830336000.0,1468.30336,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-10-24_up,006400,삼성SDI,2022_Q4,2022-10-24,up,3.6683049524886213,294871847000.0,2948.71847,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-10-26_up,006400,삼성SDI,2022_Q4,2022-10-26,up,3.358824575137298,301594871000.0,3015.94871,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-11-01_up,006400,삼성SDI,2022_Q4,2022-11-01,up,3.120794625991108,304321509000.0,3043.21509,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-12-09_down,006400,삼성SDI,2022_Q4,2022-12-09,down,-6.92632972177063,282960257000.0,2829.60257,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락후반등,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-11-15_down,006400,삼성SDI,2022_Q4,2022-11-15,down,-5.401931943274397,423282363000.0,4232.82363,거래대금급증,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-11-02_down,006400,삼성SDI,2022_Q4,2022-11-02,down,-4.605377218388174,361611852000.0,3616.11852,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,True,B,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-12-28_down,006400,삼성SDI,2022_Q4,2022-12-28,down,-3.3654381289735413,144864675000.0,1448.64675,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,후속거래일부족,False,True,A,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-11-17_down,006400,삼성SDI,2022_Q4,2022-11-17,down,-3.0469922658061477,203563251000.0,2035.63251,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2022_Q4_2022-12-19_down,006400,삼성SDI,2022_Q4,2022-12-19,down,-2.99855286632007,129672256000.0,1296.72256,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,하락지속,True,True,A,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2022_Q4_events.jsonl
006400_2023_Q1_2023-03-06_up,006400,삼성SDI,2023_Q1,2023-03-06,up,6.839855632390779,575119030000.0,5751.1903,거래대금급증,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2023_Q1_events.jsonl
006400_2023_Q1_2023-02-01_up,006400,삼성SDI,2023_Q1,2023-02-01,up,5.1094705481504965,283587815000.0,2835.87815,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2023_Q1_events.jsonl
006400_2023_Q1_2023-01-25_up,006400,삼성SDI,2023_Q1,2023-01-25,up,4.846531720847946,164263322000.0,1642.63322,거래대금약함,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2023_Q1_events.jsonl
006400_2023_Q1_2023-01-26_up,006400,삼성SDI,2023_Q1,2023-01-26,up,3.543953968573721,185289867000.0,1852.89867,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승지속,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2023_Q1_events.jsonl
006400_2023_Q1_2023-03-03_up,006400,삼성SDI,2023_Q1,2023-03-03,up,2.957792474029408,237350152000.0,2373.50152,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,금리 인상/긴축장,00_기업별분석\삼성SDI\삼성SDI_2023_Q1_events.jsonl
