signal_date,pattern_id,pattern_name,category,prediction_direction,confidence,basis,open,high,low,close,volume,trade_amount,ticker,name
2025-12-30,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,119100.0,121200.0,118700.0,119900.0,19746349.0,2375903831735.0,005930,삼성전자
2026-01-02,single_white_marubozu,마루보즈 양봉,단일 캔들 패턴,up,80,꼬리가 거의 없는 강한 양봉,120200.0,128500.0,120200.0,128500.0,30463279.0,3805940517494.0,005930,삼성전자
2026-01-02,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,120200.0,128500.0,120200.0,128500.0,30463279.0,3805940517494.0,005930,삼성전자
2026-01-02,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,120200.0,128500.0,120200.0,128500.0,30463279.0,3805940517494.0,005930,삼성전자
2026-01-05,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,134600.0,138600.0,133600.0,138100.0,42863376.0,5837009498150.0,005930,삼성전자
2026-01-05,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,134600.0,138600.0,133600.0,138100.0,42863376.0,5837009498150.0,005930,삼성전자
2026-01-06,three_white_soldiers,적삼병,추세 지속형,up,85,연속 3개 강한 양봉,135300.0,139300.0,132700.0,138900.0,45321341.0,6156416508326.0,005930,삼성전자
2026-01-06,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,135300.0,139300.0,132700.0,138900.0,45321341.0,6156416508326.0,005930,삼성전자
2026-01-07,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,143500.0,144400.0,137600.0,141000.0,46317413.0,6545096281338.0,005930,삼성전자
2026-01-08,reversal_shooting_star,유성형,추세 반전형,down,70,상승 흐름 뒤 긴 위꼬리,138300.0,144500.0,138300.0,138800.0,41449329.0,5840279078975.0,005930,삼성전자
2026-01-08,single_gravestone_doji,비석형 도지,단일 캔들 패턴,down,70,긴 위꼬리 도지,138300.0,144500.0,138300.0,138800.0,41449329.0,5840279078975.0,005930,삼성전자
2026-01-08,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,138300.0,144500.0,138300.0,138800.0,41449329.0,5840279078975.0,005930,삼성전자
2026-01-12,bearish_counterattack,하락 반격형,추세 반전형,down,65,상승 후 반대 음봉이 전일 종가 부근까지 밀림,141000.0,142000.0,136900.0,138800.0,26271134.0,3666689780452.0,005930,삼성전자
2026-01-12,bearish_separating_line,하락 갈림길형,추세 지속형,down,65,같은 시가 부근에서 음봉 전환,141000.0,142000.0,136900.0,138800.0,26271134.0,3666689780452.0,005930,삼성전자
2026-01-12,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,141000.0,142000.0,136900.0,138800.0,26271134.0,3666689780452.0,005930,삼성전자
2026-01-13,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,139800.0,140200.0,136900.0,137600.0,22384699.0,3095245609050.0,005930,삼성전자
2026-01-14,three_inside_up,쓰리 인사이드 업,추세 반전형,up,82,상승 잉태형 뒤 확인 양봉,137000.0,140300.0,136800.0,140300.0,18444394.0,2569043127288.0,005930,삼성전자
2026-01-14,bullish_engulfing,상승 장악형,추세 반전형,up,80,음봉 몸통을 다음 양봉이 감쌈,137000.0,140300.0,136800.0,140300.0,18444394.0,2569043127288.0,005930,삼성전자
2026-01-14,bullish_three_line_strike,강세 삼선 반격형,추세 지속형,up,80,3개 양봉 뒤 긴 음봉 반격이 나와도 상승 지속으로 분류,137000.0,140300.0,136800.0,140300.0,18444394.0,2569043127288.0,005930,삼성전자
2026-01-14,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,137000.0,140300.0,136800.0,140300.0,18444394.0,2569043127288.0,005930,삼성전자
2026-01-15,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,139000.0,144000.0,138300.0,143900.0,24701126.0,3498249940400.0,005930,삼성전자
2026-01-15,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,139000.0,144000.0,138300.0,143900.0,24701126.0,3498249940400.0,005930,삼성전자
