signal_date,ticker,name,condition_id,matched_conditions,foreign_net_buy_streak,foreign_qty,foreign_net_buy_2d_qty,foreign_net_buy_3d_qty,foreign_volume_ratio_pct,event_close,next_trading_day,next_open,next_open_return_pct,next_close,next_close_return_pct,d_plus_5_close,d_plus_5_return_pct,d_plus_10_close,d_plus_10_return_pct,d_plus_20_close,d_plus_20_return_pct,result_label,review_note
2026-05-22,098460,고영,foreign_buy_streak_6,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",6,323419,449934,734371,12.27,39400,2026-05-26,40200,2.03,40800,3.55,33850,-14.09,33450,-15.10,31400,-20.30,하락 전환,"D+1(2026-05-26) 시가 +2.03%, 종가 +3.55%; D+5 -14.09%; D+10 -15.10%; D+20 -20.30%"
2026-05-22,403870,HPSP,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,372685,451983,490536,21.89,54700,2026-05-26,57400,4.94,60100,9.87,46600,-14.81,57000,4.20,53000,-3.11,보합,"D+1(2026-05-26) 시가 +4.94%, 종가 +9.87%; D+5 -14.81%; D+10 +4.20%; D+20 -3.11%"
2026-05-26,042660,한화오션,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,1032696,1135755,923222,22.20,134700,2026-05-27,134000,-0.52,134900,0.15,116000,-13.88,110200,-18.19,106000,-21.31,하락 전환,"D+1(2026-05-27) 시가 -0.52%, 종가 +0.15%; D+5 -13.88%; D+10 -18.19%; D+20 -21.31%"
2026-05-26,403870,HPSP,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,285881,658566,737864,3.80,60100,2026-05-27,61900,3.00,55200,-8.15,44150,-26.54,53100,-11.65,50600,-15.81,하락 전환,"D+1(2026-05-27) 시가 +3.00%, 종가 -8.15%; D+5 -26.54%; D+10 -11.65%; D+20 -15.81%"
2026-05-26,086520,에코프로,foreign_buy_streak_6,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",6,32852,349181,446401,1.68,147000,2026-05-27,144700,-1.56,142900,-2.79,127600,-13.20,105900,-27.96,107700,-26.73,하락 전환,"D+1(2026-05-27) 시가 -1.56%, 종가 -2.79%; D+5 -13.20%; D+10 -27.96%; D+20 -26.73%"
2026-05-26,034220,LG디스플레이,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,1746292,4038638,7242073,10.02,15630,2026-05-27,15850,1.41,14130,-9.60,16690,6.78,12910,-17.40,12180,-22.07,하락 전환,"D+1(2026-05-27) 시가 +1.41%, 종가 -9.60%; D+5 +6.78%; D+10 -17.40%; D+20 -22.07%"
2026-05-26,000990,DB하이텍,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,161424,171545,80943,12.60,220500,2026-05-27,228500,3.63,202000,-8.39,170100,-22.86,153700,-30.29,152400,-30.88,하락 전환,"D+1(2026-05-27) 시가 +3.63%, 종가 -8.39%; D+5 -22.86%; D+10 -30.29%; D+20 -30.88%"
2026-05-26,000150,두산,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,35697,37712,31804,28.20,1781000,2026-05-27,1804000,1.29,1715000,-3.71,1918000,7.69,1584000,-11.06,1545000,-13.25,하락 전환,"D+1(2026-05-27) 시가 +1.29%, 종가 -3.71%; D+5 +7.69%; D+10 -11.06%; D+20 -13.25%"
2026-05-26,011790,SKC,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,124175,226062,266159,9.20,152400,2026-05-27,159900,4.92,144500,-5.18,140200,-8.01,124100,-18.57,106800,-29.92,하락 전환,"D+1(2026-05-27) 시가 +4.92%, 종가 -5.18%; D+5 -8.01%; D+10 -18.57%; D+20 -29.92%"
2026-05-26,247540,에코프로비엠,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,182875,427907,474732,19.87,220000,2026-05-27,218000,-0.91,213500,-2.95,198000,-10.00,164500,-25.23,152500,-30.68,하락 전환,"D+1(2026-05-27) 시가 -0.91%, 종가 -2.95%; D+5 -10.00%; D+10 -25.23%; D+20 -30.68%"
2026-05-26,274090,켄코아에어로스페이스,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,223546,239184,216162,3.97,34250,2026-05-27,34250,0.00,32550,-4.96,23700,-30.80,22500,-34.31,12190,-64.41,하락 전환,"D+1(2026-05-27) 시가 +0.00%, 종가 -4.96%; D+5 -30.80%; D+10 -34.31%; D+20 -64.41%"
2026-05-26,034730,SK,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,12128,94859,120436,4.24,656000,2026-05-27,700000,6.71,680000,3.66,668000,1.83,579000,-11.74,712000,8.54,상승 지속,"D+1(2026-05-27) 시가 +6.71%, 종가 +3.66%; D+5 +1.83%; D+10 -11.74%; D+20 +8.54%"
2026-05-26,222800,심텍,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,35509,111449,27839,2.71,132800,2026-05-27,139000,4.67,122000,-8.13,104400,-21.39,109500,-17.55,117700,-11.37,하락 전환,"D+1(2026-05-27) 시가 +4.67%, 종가 -8.13%; D+5 -21.39%; D+10 -17.55%; D+20 -11.37%"
2026-05-26,456010,아이씨티케이,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,229681,236158,384508,4.76,30800,2026-05-27,31550,2.44,36350,18.02,28900,-6.17,22800,-25.97,19400,-37.01,하락 전환,"D+1(2026-05-27) 시가 +2.44%, 종가 +18.02%; D+5 -6.17%; D+10 -25.97%; D+20 -37.01%"
2026-05-26,058470,리노공업,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct",2,7852,68953,-28880,0.69,110800,2026-05-27,110800,0.00,102500,-7.49,92800,-16.25,93000,-16.06,85200,-23.10,하락 전환,"D+1(2026-05-27) 시가 +0.00%, 종가 -7.49%; D+5 -16.25%; D+10 -16.06%; D+20 -23.10%"
2026-05-26,005290,동진쎄미켐,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,148118,224556,510994,9.53,66000,2026-05-27,68200,3.33,60700,-8.03,51800,-21.52,52200,-20.91,57400,-13.03,하락 전환,"D+1(2026-05-27) 시가 +3.33%, 종가 -8.03%; D+5 -21.52%; D+10 -20.91%; D+20 -13.03%"
2026-05-26,490470,세미파이브,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,72944,96887,-175258,2.91,42900,2026-05-27,44900,4.66,41200,-3.96,39500,-7.93,26350,-38.58,22200,-48.25,하락 전환,"D+1(2026-05-27) 시가 +4.66%, 종가 -3.96%; D+5 -7.93%; D+10 -38.58%; D+20 -48.25%"
2026-05-26,062970,한국첨단소재,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,2709517,3893998,3793552,9.95,4105,2026-05-27,4105,0.00,3425,-16.57,2600,-36.66,2100,-48.84,1477,-64.02,하락 전환,"D+1(2026-05-27) 시가 +0.00%, 종가 -16.57%; D+5 -36.66%; D+10 -48.84%; D+20 -64.02%"
2026-05-27,018880,한온시스템,foreign_buy_streak_6,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all",6,252544,1882347,3991895,0.28,5280,2026-05-28,5230,-0.95,5100,-3.41,4820,-8.71,4230,-19.89,3810,-27.84,하락 전환,"D+1(2026-05-28) 시가 -0.95%, 종가 -3.41%; D+5 -8.71%; D+10 -19.89%; D+20 -27.84%"
2026-05-27,307950,현대오토에버,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",3,12289,13025,19539,1.91,765000,2026-05-28,756000,-1.18,746000,-2.48,839000,9.67,710000,-7.19,546000,-28.63,하락 전환,"D+1(2026-05-28) 시가 -1.18%, 종가 -2.48%; D+5 +9.67%; D+10 -7.19%; D+20 -28.63%"
2026-05-27,329180,HD현대중공업,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,61730,68747,31656,11.20,744000,2026-05-28,744000,0.00,704000,-5.38,651000,-12.50,646000,-13.17,582000,-21.77,하락 전환,"D+1(2026-05-28) 시가 +0.00%, 종가 -5.38%; D+5 -12.50%; D+10 -13.17%; D+20 -21.77%"
2026-05-27,042660,한화오션,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,292936,1325632,1428691,10.02,134900,2026-05-28,133000,-1.41,124200,-7.93,115100,-14.68,104500,-22.54,105600,-21.72,하락 전환,"D+1(2026-05-28) 시가 -1.41%, 종가 -7.93%; D+5 -14.68%; D+10 -22.54%; D+20 -21.72%"
2026-05-27,086520,에코프로,foreign_buy_streak_7,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",7,194049,226901,543230,8.93,142900,2026-05-28,147800,3.43,144700,1.26,128800,-9.87,108800,-23.86,102000,-28.62,하락 전환,"D+1(2026-05-28) 시가 +3.43%, 종가 +1.26%; D+5 -9.87%; D+10 -23.86%; D+20 -28.62%"
2026-05-27,456010,아이씨티케이,foreign_buy_streak_5,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",5,170260,399941,406418,2.37,36350,2026-05-28,35850,-1.38,31350,-13.76,28150,-22.56,22600,-37.83,18000,-50.48,하락 전환,"D+1(2026-05-28) 시가 -1.38%, 종가 -13.76%; D+5 -22.56%; D+10 -37.83%; D+20 -50.48%"
2026-05-27,000990,DB하이텍,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,223613,385037,395158,19.71,202000,2026-05-28,203000,0.50,194300,-3.81,176400,-12.67,155200,-23.17,158000,-21.78,하락 전환,"D+1(2026-05-28) 시가 +0.50%, 종가 -3.81%; D+5 -12.67%; D+10 -23.17%; D+20 -21.78%"
2026-05-27,034730,SK,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,7112,19240,101971,2.13,680000,2026-05-28,676000,-0.59,664000,-2.35,668000,-1.76,575000,-15.44,858000,26.18,상승 지속,"D+1(2026-05-28) 시가 -0.59%, 종가 -2.35%; D+5 -1.76%; D+10 -15.44%; D+20 +26.18%"
2026-05-27,058470,리노공업,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,200280,208132,269233,11.10,102500,2026-05-28,101500,-0.98,99100,-3.32,99600,-2.83,99800,-2.63,88700,-13.46,하락 전환,"D+1(2026-05-28) 시가 -0.98%, 종가 -3.32%; D+5 -2.83%; D+10 -2.63%; D+20 -13.46%"
2026-05-27,052710,아모텍,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct",2,48611,71519,-324847,0.97,29850,2026-05-28,27422,-8.13,29630,-0.74,24332,-18.49,27128,-9.12,22000,-26.30,하락 전환,"D+1(2026-05-28) 시가 -8.13%, 종가 -0.74%; D+5 -18.49%; D+10 -9.12%; D+20 -26.30%"
2026-05-27,247540,에코프로비엠,foreign_buy_streak_5,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",5,128424,311299,556331,19.48,213500,2026-05-28,222500,4.22,218500,2.34,197400,-7.54,164300,-23.04,144000,-32.55,하락 전환,"D+1(2026-05-28) 시가 +4.22%, 종가 +2.34%; D+5 -7.54%; D+10 -23.04%; D+20 -32.55%"
2026-05-28,009150,삼성전기,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,122292,161004,30001,4.90,1849000,2026-05-29,1945000,5.19,2127000,15.04,1757000,-4.98,1714000,-7.30,1993000,7.79,상승 지속,"D+1(2026-05-29) 시가 +5.19%, 종가 +15.04%; D+5 -4.98%; D+10 -7.30%; D+20 +7.79%"
2026-05-28,402340,SK스퀘어,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",2,9037,51860,13014,1.01,1237000,2026-05-29,1260000,1.86,1233000,-0.32,1258000,1.70,1358000,9.78,1720000,39.05,상승 지속,"D+1(2026-05-29) 시가 +1.86%, 종가 -0.32%; D+5 +1.70%; D+10 +9.78%; D+20 +39.05%"
2026-05-28,005935,삼성전자우,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,1258139,3778110,3713835,22.09,190900,2026-05-29,197800,3.61,202500,6.08,211000,10.53,207000,8.43,220500,15.51,상승 지속,"D+1(2026-05-29) 시가 +3.61%, 종가 +6.08%; D+5 +10.53%; D+10 +8.43%; D+20 +15.51%"
2026-05-28,006400,삼성SDI,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,173000,241701,206194,10.91,676000,2026-05-29,680000,0.59,688000,1.78,568000,-15.98,539000,-20.27,455000,-32.69,하락 전환,"D+1(2026-05-29) 시가 +0.59%, 종가 +1.78%; D+5 -15.98%; D+10 -20.27%; D+20 -32.69%"
2026-05-28,001820,삼화콘덴서,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all",2,4216,19242,-42144,0.08,156200,2026-05-29,160600,2.82,149100,-4.55,111800,-28.43,128200,-17.93,130600,-16.39,하락 전환,"D+1(2026-05-29) 시가 +2.82%, 종가 -4.55%; D+5 -28.43%; D+10 -17.93%; D+20 -16.39%"
2026-05-28,373220,LG에너지솔루션,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,93867,103160,144754,5.64,442000,2026-05-29,444500,0.57,458000,3.62,414000,-6.33,400000,-9.50,331500,-25.00,하락 전환,"D+1(2026-05-29) 시가 +0.57%, 종가 +3.62%; D+5 -6.33%; D+10 -9.50%; D+20 -25.00%"
2026-05-28,329180,HD현대중공업,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,67017,128747,135764,13.57,704000,2026-05-29,720000,2.27,696000,-1.14,664000,-5.68,650000,-7.67,564000,-19.89,하락 전환,"D+1(2026-05-29) 시가 +2.27%, 종가 -1.14%; D+5 -5.68%; D+10 -7.67%; D+20 -19.89%"
2026-05-28,066970,엘앤에프,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,41755,49233,4677,2.07,169200,2026-05-29,167500,-1.00,168300,-0.53,139900,-17.32,134000,-20.80,98900,-41.55,하락 전환,"D+1(2026-05-29) 시가 -1.00%, 종가 -0.53%; D+5 -17.32%; D+10 -20.80%; D+20 -41.55%"
2026-05-28,440110,파두,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,488299,965557,636118,19.47,111400,2026-05-29,115000,3.23,112100,0.63,109800,-1.44,101000,-9.34,83000,-25.49,하락 전환,"D+1(2026-05-29) 시가 +3.23%, 종가 +0.63%; D+5 -1.44%; D+10 -9.34%; D+20 -25.49%"
2026-05-28,001440,대한전선,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,911680,1273066,812286,17.07,47800,2026-05-29,46200,-3.35,45450,-4.92,39950,-16.42,37850,-20.82,31000,-35.15,하락 전환,"D+1(2026-05-29) 시가 -3.35%, 종가 -4.92%; D+5 -16.42%; D+10 -20.82%; D+20 -35.15%"
2026-05-28,005490,POSCO홀딩스,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,29650,53012,31914,4.99,420000,2026-05-29,424000,0.95,423500,0.83,390000,-7.14,377000,-10.24,305000,-27.38,하락 전환,"D+1(2026-05-29) 시가 +0.95%, 종가 +0.83%; D+5 -7.14%; D+10 -10.24%; D+20 -27.38%"
2026-05-28,178320,서진시스템,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct",2,50034,61512,18858,1.70,80800,2026-05-29,83000,2.72,77600,-3.96,70100,-13.24,75100,-7.05,48850,-39.54,하락 전환,"D+1(2026-05-29) 시가 +2.72%, 종가 -3.96%; D+5 -13.24%; D+10 -7.05%; D+20 -39.54%"
2026-05-28,247540,에코프로비엠,foreign_buy_streak_6,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",6,50805,179229,362104,6.59,218500,2026-05-29,217500,-0.46,217000,-0.69,180100,-17.57,170000,-22.20,133700,-38.81,하락 전환,"D+1(2026-05-29) 시가 -0.46%, 종가 -0.69%; D+5 -17.57%; D+10 -22.20%; D+20 -38.81%"
2026-05-28,242040,나무기술,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,583650,694893,484934,3.24,7490,2026-05-29,7530,0.53,8780,17.22,8570,14.42,7950,6.14,4590,-38.72,하락 전환,"D+1(2026-05-29) 시가 +0.53%, 종가 +17.22%; D+5 +14.42%; D+10 +6.14%; D+20 -38.72%"
2026-05-28,087010,펩트론,foreign_buy_streak_5,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",5,38303,109696,125817,10.60,320000,2026-05-29,315000,-1.56,301000,-5.94,253500,-20.78,230000,-28.12,167000,-47.81,하락 전환,"D+1(2026-05-29) 시가 -1.56%, 종가 -5.94%; D+5 -20.78%; D+10 -28.12%; D+20 -47.81%"
2026-05-28,058470,리노공업,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,311330,511610,519462,30.27,99100,2026-05-29,100700,1.61,97400,-1.72,94100,-5.05,104500,5.45,84300,-14.93,하락 전환,"D+1(2026-05-29) 시가 +1.61%, 종가 -1.72%; D+5 -5.05%; D+10 +5.45%; D+20 -14.93%"
2026-05-28,039030,이오테크닉스,foreign_buy_streak_5,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",5,59560,126526,132577,38.96,484500,2026-05-29,481500,-0.62,458000,-5.47,478000,-1.34,612000,26.32,485000,0.10,상승,"D+1(2026-05-29) 시가 -0.62%, 종가 -5.47%; D+5 -1.34%; D+10 +26.32%; D+20 +0.10%"
2026-05-29,009150,삼성전기,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct",3,24854,147146,185858,0.84,2127000,2026-06-01,2021000,-4.98,2005000,-5.74,1664000,-21.77,1999000,-6.02,2038000,-4.18,보합,"D+1(2026-06-01) 시가 -4.98%, 종가 -5.74%; D+5 -21.77%; D+10 -6.02%; D+20 -4.18%"
2026-05-29,005935,삼성전자우,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",3,1313223,2571362,5091333,13.83,202500,2026-06-01,203500,0.49,229000,13.09,192500,-4.94,216000,6.67,210500,3.95,상승,"D+1(2026-06-01) 시가 +0.49%, 종가 +13.09%; D+5 -4.94%; D+10 +6.67%; D+20 +3.95%"
2026-05-29,064400,LG씨엔에스,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",2,684954,958324,323004,8.01,113800,2026-06-01,143100,25.75,143700,26.27,106500,-6.41,96600,-15.11,79200,-30.40,하락 전환,"D+1(2026-06-01) 시가 +25.75%, 종가 +26.27%; D+5 -6.41%; D+10 -15.11%; D+20 -30.40%"
2026-05-29,373220,LG에너지솔루션,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,34236,128103,137396,2.66,458000,2026-06-01,469500,2.51,455000,-0.66,388500,-15.17,420500,-8.19,400500,-12.55,하락 전환,"D+1(2026-06-01) 시가 +2.51%, 종가 -0.66%; D+5 -15.17%; D+10 -8.19%; D+20 -12.55%"
2026-05-29,018880,한온시스템,foreign_buy_streak_8,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",8,7164131,7671166,7923710,8.47,5630,2026-06-01,5630,0.00,5220,-7.28,4290,-23.80,5680,0.89,3875,-31.17,하락 전환,"D+1(2026-06-01) 시가 +0.00%, 종가 -7.28%; D+5 -23.80%; D+10 +0.89%; D+20 -31.17%"
2026-05-29,028260,삼성물산,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct",3,9297,110711,147160,0.89,432500,2026-06-01,444000,2.66,455000,5.20,408500,-5.55,495000,14.45,471000,8.90,상승 지속,"D+1(2026-06-01) 시가 +2.66%, 종가 +5.20%; D+5 -5.55%; D+10 +14.45%; D+20 +8.90%"
2026-05-29,000150,두산,foreign_buy_streak_5,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",5,36390,44051,51132,15.64,1972000,2026-06-01,2145000,8.77,2203000,11.71,1578000,-19.98,1709000,-13.34,1478000,-25.05,하락 전환,"D+1(2026-06-01) 시가 +8.77%, 종가 +11.71%; D+5 -19.98%; D+10 -13.34%; D+20 -25.05%"
2026-05-29,000270,기아,foreign_buy_streak_4,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",4,52588,232117,508503,2.07,169200,2026-06-01,170500,0.77,169900,0.41,151400,-10.52,167500,-1.00,140600,-16.90,하락 전환,"D+1(2026-06-01) 시가 +0.77%, 종가 +0.41%; D+5 -10.52%; D+10 -1.00%; D+20 -16.90%"
2026-05-29,443060,HD현대마린솔루션,foreign_buy_streak_3,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct",3,10697,65735,83224,0.62,224000,2026-06-01,224000,0.00,233000,4.02,207500,-7.37,255000,13.84,223000,-0.45,보합,"D+1(2026-06-01) 시가 +0.00%, 종가 +4.02%; D+5 -7.37%; D+10 +13.84%; D+20 -0.45%"
2026-05-29,080220,제주반도체,foreign_buy_streak_2,"foreign_buy_streak_2,foreign_buy_2d_all",2,6445,71858,35993,0.20,97800,2026-06-01,98000,0.20,98500,0.72,95500,-2.35,104800,7.16,96900,-0.92,보합,"D+1(2026-06-01) 시가 +0.20%, 종가 +0.72%; D+5 -2.35%; D+10 +7.16%; D+20 -0.92%"
2026-05-29,247540,에코프로비엠,foreign_buy_streak_7,"foreign_buy_streak_2,foreign_buy_streak_3,foreign_buy_2d_all,foreign_buy_3d_all,foreign_buy_vol_0_5pct,foreign_buy_vol_1pct,foreign_buy_vol_2pct",7,26622,77427,205851,2.02,217000,2026-06-01,215000,-0.92,207000,-4.61,159700,-26.41,186500,-14.06,154500,-28.80,하락 전환,"D+1(2026-06-01) 시가 -0.92%, 종가 -4.61%; D+5 -26.41%; D+10 -14.06%; D+20 -28.80%"
