ticker,name,signal_date,quarter,market_regime,direction,chg_pct,close,trade_amount,avg_trade_amount,amount_tag,flow_category,foreign_5d,institution_5d,individual_5d,dart_tag,disclosure_count,disclosure_names,window_category,investor_error,dart_error,status,error,is_candidate,no_match_reason
068270,셀트리온,2026-09-03,2026_Q3,미분류,up,0.42941492216854726,187100.0,76522056800.0,115554461828.88889,거래대금약함,외국인기관동반매도,-115830.0,-48323.0,6016.0,DART공시동반,2,2026-08-31 주요사항보고서(자기주식취득결정) / 2026-08-31 수시공시의무관련사항(공정공시)              ,직접반응,,,ok,,False,strategy_condition_not_matched
483350,딜리셔스,2026-09-03,2026_Q3,미분류,down,-6.3973063973064015,2780.0,2326525249.0,22032450169.5625,거래대금약함,수급엇갈림,-492954.0,46570.0,519570.0,주변공시부재,0,,선반영,,KeyError('483350'),ok,,False,strategy_condition_not_matched
192820,코스맥스,2026-09-03,2026_Q3,미분류,down,-1.2259194395796813,282000.0,35552949750.0,30771433336.97778,거래대금평균상회,외국인기관동반매수,15489.0,72862.0,-86238.0,DART공시동반,5,2026-09-03 임원ㆍ주요주주특정증권등소유상황보고서 / 2026-09-01 금전대여결정               / 2026-09-01 단기차입금증가결정              ,직접반응,,,ok,,False,strategy_condition_not_matched
017900,광전자,2026-09-03,2026_Q3,미분류,down,-4.044630404463046,6880.0,3800275440.0,21559145670.266666,거래대금약함,외국인기관동반매수,63506.0,6563.0,-71122.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
477850,마키나락스,2026-09-03,2026_Q3,미분류,down,-6.5173116089613075,22950.0,15821646925.0,72426856640.15555,거래대금약함,수급엇갈림,-304689.0,151705.0,163712.0,주변공시부재,0,,누적배경,,KeyError('477850'),ok,,False,strategy_condition_not_matched
214450,파마리서치,2026-09-03,2026_Q3,미분류,down,-2.9299363057324834,381000.0,43892670500.0,73124393366.66667,거래대금약함,수급엇갈림,22314.0,-72428.0,44603.0,DART공시동반,1,2026-09-01 기업설명회(IR)개최              ,직접반응,,,ok,,False,strategy_condition_not_matched
322000,HD현대에너지솔루션,2026-09-03,2026_Q3,미분류,down,-2.337858220211164,129500.0,21800203350.0,58217224886.666664,거래대금약함,수급엇갈림,-70638.0,49611.0,22311.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
069540,빛과전자,2026-09-03,2026_Q3,미분류,down,-3.797468354430378,2660.0,6165384164.0,30884218279.377777,거래대금약함,수급엇갈림,-245768.0,1390.0,1374519.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
073240,금호타이어,2026-09-03,2026_Q3,미분류,down,-0.14025245441795509,7120.0,11998967935.0,53076755148.53333,거래대금약함,수급엇갈림,945814.0,-247530.0,-724951.0,DART공시동반,1,2026-09-03 임시주주총회결과              ,직접반응,,,ok,,False,strategy_condition_not_matched
439960,코스모로보틱스,2026-09-03,2026_Q3,미분류,up,0.7401315789473673,12250.0,13480153965.0,47542003294.888885,거래대금약함,외국인기관동반매수,2989.0,13748.0,50543.0,주변공시부재,0,,직접반응,,KeyError('439960'),ok,,False,strategy_condition_not_matched
365660,레몬헬스케어,2026-09-03,2026_Q3,미분류,down,-5.063291139240511,4500.0,3039784806.0,66961753681.97619,거래대금약함,외국인기관동반매도,-3420.0,-86157.0,86027.0,주변공시부재,0,,선반영,,KeyError('365660'),ok,,False,strategy_condition_not_matched
024840,KBI메탈,2026-09-03,2026_Q3,미분류,down,-6.261510128913439,5090.0,7777751680.0,30242486950.4,거래대금약함,외국인기관동반매도,-316327.0,-3500.0,320127.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
353200,대덕전자,2026-09-03,2026_Q3,미분류,down,-6.703397612488526,101600.0,82472045200.0,112187823642.22223,거래대금약함,수급엇갈림,347187.0,-522976.0,177780.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
009540,HD한국조선해양,2026-09-03,2026_Q3,미분류,up,4.400606980273136,344000.0,76541362750.0,72475028177.8,거래대금평균상회,외국인기관동반매도,-23260.0,-1294.0,24383.0,DART공시동반,3,2026-09-03 [기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)               / 2026-08-31 [기재정정]대규모기업집단현황공시[분기별공시(대표회사용)] / 2026-08-31 중대재해발생(자회사의 주요경영사항)              ,직접반응,,,ok,,False,strategy_condition_not_matched
090430,아모레퍼시픽,2026-09-03,2026_Q3,미분류,up,0.14054813773718422,142500.0,32918603200.0,46204563963.86667,거래대금약함,수급엇갈림,-61883.0,145602.0,-76452.0,DART공시동반,7,2026-09-02 최대주주등소유주식변동신고서               / 2026-09-02 임원ㆍ주요주주특정증권등소유상황보고서 / 2026-09-02 임원ㆍ주요주주특정증권등소유상황보고서,직접반응,,,ok,,False,strategy_condition_not_matched
413630,씨피시스템,2026-09-03,2026_Q3,미분류,down,-3.128760529482555,4025.0,11196040675.0,25965391921.622223,거래대금약함,수급엇갈림,-15938.0,5199.0,64175.0,DART공시동반,1,2026-09-03 증권발행결과(자율공시)              (제2회차 CB),직접반응,,,ok,,False,strategy_condition_not_matched
207940,삼성바이오로직스,2026-09-03,2026_Q3,미분류,down,-1.59893404397069,1477000.0,50523435500.0,85770653570.42223,거래대금약함,수급엇갈림,14453.0,-11549.0,-4886.0,DART공시동반,3,2026-09-03 [기재정정]기업설명회(IR)개최(안내공시)               / 2026-08-31 타법인주식및출자증권취득결정(종속회사의주요경영사항)               / 2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
