signal_date,ticker,name,pattern_id,pattern_name,category,prediction_direction,confidence,basis,signal_open,signal_high,signal_low,signal_close,signal_volume,signal_trade_amount,next_trading_day,next_close,d_plus_5_close,d_plus_10_close,d_plus_20_close,next_close_return_pct,d_plus_5_return_pct,d_plus_10_return_pct,d_plus_20_return_pct,match_label,review_note
2026-02-13,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,179500,184400,178900,181200,34454192,6257951155967,2026-02-19,190000,203500,191600,200500,4.86,12.31,5.74,10.65,예측 불일치,D+1(2026-02-19) +4.86%; D+5 +12.31%; D+10 +5.74%; D+20 +10.65%
2026-02-19,005930,삼성전자,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,188000,190900,187100,190000,27049388,5113213353551,2026-02-20,190100,218000,188200,199400,0.05,14.74,-0.95,4.95,예측 일치,D+1(2026-02-20) +0.05%; D+5 +14.74%; D+10 -0.95%; D+20 +4.95%
2026-02-19,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,188000,190900,187100,190000,27049388,5113213353551,2026-02-20,190100,218000,188200,199400,0.05,14.74,-0.95,4.95,예측 불일치,D+1(2026-02-20) +0.05%; D+5 +14.74%; D+10 -0.95%; D+20 +4.95%
2026-02-20,005930,삼성전자,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,190000,190300,188600,190100,24213880,4591033033030,2026-02-23,193000,216500,173500,186300,1.53,13.89,-8.73,-2.00,방향 없음,D+1(2026-02-23) +1.53%; D+5 +13.89%; D+10 -8.73%; D+20 -2.00%
2026-02-20,005930,삼성전자,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,190000,190300,188600,190100,24213880,4591033033030,2026-02-23,193000,216500,173500,186300,1.53,13.89,-8.73,-2.00,방향 없음,D+1(2026-02-23) +1.53%; D+5 +13.89%; D+10 -8.73%; D+20 -2.00%
2026-02-20,005930,삼성전자,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,190000,190300,188600,190100,24213880,4591033033030,2026-02-23,193000,216500,173500,186300,1.53,13.89,-8.73,-2.00,방향 없음,D+1(2026-02-23) +1.53%; D+5 +13.89%; D+10 -8.73%; D+20 -2.00%
2026-02-23,005930,삼성전자,bearish_kicker,하락 키커,추세 반전형,down,80,장대 양봉 뒤 하락 갭 장대 음봉,194400,197600,190500,193000,26364684,5107749420482,2026-02-24,200000,195100,187900,189700,3.63,1.09,-2.64,-1.71,예측 일치,D+1(2026-02-24) +3.63%; D+5 +1.09%; D+10 -2.64%; D+20 -1.71%
2026-02-23,005930,삼성전자,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,194400,197600,190500,193000,26364684,5107749420482,2026-02-24,200000,195100,187900,189700,3.63,1.09,-2.64,-1.71,예측 불일치,D+1(2026-02-24) +3.63%; D+5 +1.09%; D+10 -2.64%; D+20 -1.71%
2026-02-23,005930,삼성전자,single_high_wave,하이웨이브 캔들,단일 캔들 패턴,neutral,65,작은 몸통과 긴 위아래 꼬리로 변동성 확대,194400,197600,190500,193000,26364684,5107749420482,2026-02-24,200000,195100,187900,189700,3.63,1.09,-2.64,-1.71,방향 없음,D+1(2026-02-24) +3.63%; D+5 +1.09%; D+10 -2.64%; D+20 -1.71%
2026-02-23,005930,삼성전자,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,194400,197600,190500,193000,26364684,5107749420482,2026-02-24,200000,195100,187900,189700,3.63,1.09,-2.64,-1.71,방향 없음,D+1(2026-02-24) +3.63%; D+5 +1.09%; D+10 -2.64%; D+20 -1.71%
2026-02-23,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,194400,197600,190500,193000,26364684,5107749420482,2026-02-24,200000,195100,187900,189700,3.63,1.09,-2.64,-1.71,예측 일치,D+1(2026-02-24) +3.63%; D+5 +1.09%; D+10 -2.64%; D+20 -1.71%
2026-02-24,005930,삼성전자,bullish_engulfing,상승 장악형,추세 반전형,up,80,음봉 몸통을 다음 양봉이 감쌈,193000,200000,192000,200000,28060617,5538097526208,2026-02-25,203500,172200,190000,189000,1.75,-13.90,-5.00,-5.50,예측 불일치,D+1(2026-02-25) +1.75%; D+5 -13.90%; D+10 -5.00%; D+20 -5.50%
2026-02-24,005930,삼성전자,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,193000,200000,192000,200000,28060617,5538097526208,2026-02-25,203500,172200,190000,189000,1.75,-13.90,-5.00,-5.50,예측 불일치,D+1(2026-02-25) +1.75%; D+5 -13.90%; D+10 -5.00%; D+20 -5.50%
2026-02-25,005930,삼성전자,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,202500,206000,201000,203500,26987996,5474225346566,2026-02-26,218000,191600,187900,180100,7.13,-5.85,-7.67,-11.50,예측 불일치,D+1(2026-02-26) +7.13%; D+5 -5.85%; D+10 -7.67%; D+20 -11.50%
2026-02-25,005930,삼성전자,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,202500,206000,201000,203500,26987996,5474225346566,2026-02-26,218000,191600,187900,180100,7.13,-5.85,-7.67,-11.50,예측 불일치,D+1(2026-02-26) +7.13%; D+5 -5.85%; D+10 -7.67%; D+20 -11.50%
2026-02-25,005930,삼성전자,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,202500,206000,201000,203500,26987996,5474225346566,2026-02-26,218000,191600,187900,180100,7.13,-5.85,-7.67,-11.50,방향 없음,D+1(2026-02-26) +7.13%; D+5 -5.85%; D+10 -7.67%; D+20 -11.50%
2026-02-25,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,202500,206000,201000,203500,26987996,5474225346566,2026-02-26,218000,191600,187900,180100,7.13,-5.85,-7.67,-11.50,예측 일치,D+1(2026-02-26) +7.13%; D+5 -5.85%; D+10 -7.67%; D+20 -11.50%
2026-02-26,005930,삼성전자,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,206500,219000,206000,218000,30095763,6451865963088,2026-02-27,216500,188200,183500,179700,-0.69,-13.67,-15.83,-17.57,예측 불일치,D+1(2026-02-27) -0.69%; D+5 -13.67%; D+10 -15.83%; D+20 -17.57%
2026-02-26,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,206500,219000,206000,218000,30095763,6451865963088,2026-02-27,216500,188200,183500,179700,-0.69,-13.67,-15.83,-17.57,예측 일치,D+1(2026-02-27) -0.69%; D+5 -13.67%; D+10 -15.83%; D+20 -17.57%
2026-02-27,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,210000,223000,210000,216500,51774768,11194972800735,2026-03-03,195100,173500,188700,176300,-9.88,-19.86,-12.84,-18.57,예측 일치,D+1(2026-03-03) -9.88%; D+5 -19.86%; D+10 -12.84%; D+20 -18.57%
2026-03-03,005930,삼성전자,single_long_bear,장대 음봉,단일 캔들 패턴,down,75,최근 평균 몸통 대비 큰 음봉,209500,212500,195100,195100,54879010,11170451485750,2026-03-04,172200,187900,193900,167200,-11.74,-3.69,-0.62,-14.30,예측 일치,D+1(2026-03-04) -11.74%; D+5 -3.69%; D+10 -0.62%; D+20 -14.30%
2026-03-03,005930,삼성전자,railroad_tracks,기찻길형,추세 반전형,neutral,60,비슷한 크기의 반대 방향 장대봉 2개,209500,212500,195100,195100,54879010,11170451485750,2026-03-04,172200,187900,193900,167200,-11.74,-3.69,-0.62,-14.30,방향 없음,D+1(2026-03-04) -11.74%; D+5 -3.69%; D+10 -0.62%; D+20 -14.30%
